id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,discount_amount,line_total,line_cost,line_profit,created_at
3231,1738,45,1,1890000.0,1247000.0,0.0005,945.0,1889055.0,1247000.0,642055.0,2024-02-10 11:33:54
3232,1738,38,1,2190000.0,1489000.0,0.1232,269808.0,1920192.0,1489000.0,431192.0,2024-02-10 11:33:54
3233,1739,40,1,790000.0,514000.0,0.0326,25754.0,764246.0,514000.0,250246.0,2024-05-11 20:32:10
3234,1740,3,1,22490000.0,15743000.0,0.0381,856869.0,21633131.0,15743000.0,5890131.0,2024-08-22 08:07:31
3235,1741,39,3,890000.0,578000.0,0.1123,299841.0,2370159.0,1734000.0,636159.0,2023-12-19 22:27:04
3236,1742,15,1,16990000.0,12063000.0,0.0271,460429.0,16529571.0,12063000.0,4466571.0,2024-04-05 14:36:44
3237,1743,21,1,28990000.0,19713000.0,0.0032,92768.0,28897232.0,19713000.0,9184232.0,2024-05-12 17:37:51
3238,1744,26,1,490000.0,294000.0,0.0338,16562.0,473438.0,294000.0,179438.0,2024-06-15 09:41:19
3239,1745,20,1,19990000.0,13993000.0,0.019,379810.0,19610190.0,13993000.0,5617190.0,2024-09-23 14:32:41
3240,1746,23,1,11990000.0,8513000.0,0.0767,919633.0,11070367.0,8513000.0,2557367.0,2024-11-18 21:05:48
3241,1746,27,2,150000.0,82000.0,0.0409,12270.0,287730.0,164000.0,123730.0,2024-11-18 21:05:48
3242,1747,32,2,490000.0,304000.0,0.0359,35182.0,944818.0,608000.0,336818.0,2023-11-23 12:50:27
3243,1748,4,1,18990000.0,13293000.0,0.0232,440568.0,18549432.0,13293000.0,5256432.0,2024-01-26 22:55:42
3244,1748,29,1,1290000.0,800000.0,0.0347,44763.0,1245237.0,800000.0,445237.0,2024-01-26 22:55:42
3245,1749,14,1,42990000.0,29233000.0,0.0202,868398.0,42121602.0,29233000.0,12888602.0,2024-04-15 11:33:42
3246,1749,45,1,1890000.0,1247000.0,0.0119,22491.0,1867509.0,1247000.0,620509.0,2024-04-15 11:33:42
3247,1750,13,1,32990000.0,22433000.0,0.037,1220630.0,31769370.0,22433000.0,9336370.0,2024-06-04 08:09:49
3248,1750,39,2,890000.0,578000.0,0.0092,16376.0,1763624.0,1156000.0,607624.0,2024-06-04 08:09:49
3249,1751,7,2,22990000.0,16093000.0,0.0341,1567918.0,44412082.0,32186000.0,12226082.0,2024-11-06 18:33:44
3250,1752,35,1,3490000.0,2373000.0,0.0325,113425.0,3376575.0,2373000.0,1003575.0,2024-03-16 09:48:55
3251,1752,26,1,490000.0,294000.0,0.0414,20286.0,469714.0,294000.0,175714.0,2024-03-16 09:48:55
3252,1753,28,1,390000.0,226000.0,0.0366,14274.0,375726.0,226000.0,149726.0,2024-06-18 14:02:13
3253,1753,40,1,790000.0,514000.0,0.0227,17933.0,772067.0,514000.0,258067.0,2024-06-18 14:02:13
3254,1754,36,1,1990000.0,1393000.0,0.042,83580.0,1906420.0,1393000.0,513420.0,2024-08-16 08:24:58
3255,1754,16,1,25990000.0,18193000.0,0.0461,1198139.0,24791861.0,18193000.0,6598861.0,2024-08-16 08:24:58
3256,1754,28,2,390000.0,226000.0,0.0455,35490.0,744510.0,452000.0,292510.0,2024-08-16 08:24:58
3257,1755,11,1,6990000.0,5103000.0,0.0277,193623.0,6796377.0,5103000.0,1693377.0,2024-10-26 18:26:49
3258,1756,46,1,290000.0,168000.0,0.0445,12905.0,277095.0,168000.0,109095.0,2024-07-26 08:27:45
3259,1756,44,2,2490000.0,1668000.0,0.0199,99102.0,4880898.0,3336000.0,1544898.0,2024-07-26 08:27:45
3260,1757,33,1,6990000.0,4753000.0,0.0364,254436.0,6735564.0,4753000.0,1982564.0,2024-10-07 15:52:30
3261,1757,8,2,10490000.0,7553000.0,0.0443,929414.0,20050586.0,15106000.0,4944586.0,2024-10-07 15:52:30
3262,1757,25,2,7990000.0,5833000.0,0.0029,46342.0,15933658.0,11666000.0,4267658.0,2024-10-07 15:52:30
3263,1758,35,1,3490000.0,2373000.0,0.0269,93881.0,3396119.0,2373000.0,1023119.0,2024-07-19 08:44:44
3264,1758,37,1,2490000.0,1693000.0,0.0104,25896.0,2464104.0,1693000.0,771104.0,2024-07-19 08:44:44
3265,1758,25,1,7990000.0,5833000.0,0.0271,216529.0,7773471.0,5833000.0,1940471.0,2024-07-19 08:44:44
3266,1759,25,1,7990000.0,5833000.0,0.0442,353158.0,7636842.0,5833000.0,1803842.0,2024-12-03 09:01:02
3267,1760,8,1,10490000.0,7553000.0,0.0243,254907.0,10235093.0,7553000.0,2682093.0,2024-01-01 21:08:54
3268,1761,5,3,14490000.0,10433000.0,0.0067,291249.0,43178751.0,31299000.0,11879751.0,2024-02-25 09:57:41
3269,1762,9,1,8490000.0,6198000.0,0.0048,40752.0,8449248.0,6198000.0,2251248.0,2024-06-12 19:28:55
3270,1762,26,1,490000.0,294000.0,0.0434,21266.0,468734.0,294000.0,174734.0,2024-06-12 19:28:55
3271,1763,39,2,890000.0,578000.0,0.0991,176398.0,1603602.0,1156000.0,447602.0,2024-11-15 09:17:28
3272,1763,19,1,11990000.0,8753000.0,0.0815,977185.0,11012815.0,8753000.0,2259815.0,2024-11-15 09:17:28
3273,1764,19,1,11990000.0,8753000.0,0.0882,1057518.0,10932482.0,8753000.0,2179482.0,2024-11-09 08:07:16
3274,1765,29,2,1290000.0,800000.0,0.1587,409446.0,2170554.0,1600000.0,570554.0,2024-12-31 17:09:41
3275,1765,25,1,7990000.0,5833000.0,0.0417,333183.0,7656817.0,5833000.0,1823817.0,2024-12-31 17:09:41
3276,1765,19,1,11990000.0,8753000.0,0.0302,362098.0,11627902.0,8753000.0,2874902.0,2024-12-31 17:09:41
3277,1766,45,2,1890000.0,1247000.0,0.0157,59346.0,3720654.0,2494000.0,1226654.0,2023-08-03 18:30:22
3278,1766,23,1,11990000.0,8513000.0,0.0174,208626.0,11781374.0,8513000.0,3268374.0,2023-08-03 18:30:22
3279,1767,32,1,490000.0,304000.0,0.0737,36113.0,453887.0,304000.0,149887.0,2023-11-14 10:59:45
3280,1767,7,1,22990000.0,16093000.0,0.0062,142538.0,22847462.0,16093000.0,6754462.0,2023-11-14 10:59:45
3281,1767,22,1,18990000.0,13293000.0,0.0624,1184976.0,17805024.0,13293000.0,4512024.0,2023-11-14 10:59:45
3282,1768,20,1,19990000.0,13993000.0,0.0131,261869.0,19728131.0,13993000.0,5735131.0,2024-03-27 10:37:52
3283,1769,31,1,590000.0,354000.0,0.0368,21712.0,568288.0,354000.0,214288.0,2024-07-03 11:45:47
3284,1770,30,1,190000.0,105000.0,0.0391,7429.0,182571.0,105000.0,77571.0,2024-10-16 22:49:21
3285,1770,1,1,34990000.0,23793000.0,0.0087,304413.0,34685587.0,23793000.0,10892587.0,2024-10-16 22:49:21
3286,1770,42,1,1590000.0,1034000.0,0.022,34980.0,1555020.0,1034000.0,521020.0,2024-10-16 22:49:21
3287,1771,2,3,27990000.0,19033000.0,0.0119,999243.0,82970757.0,57099000.0,25871757.0,2024-11-16 09:58:11
3288,1771,30,2,190000.0,105000.0,0.0865,32870.0,347130.0,210000.0,137130.0,2024-11-16 09:58:11
3289,1772,30,1,190000.0,105000.0,0.0555,10545.0,179455.0,105000.0,74455.0,2024-12-26 19:17:37
3290,1773,24,2,22990000.0,16093000.0,0.069,3172620.0,42807380.0,32186000.0,10621380.0,2023-11-17 18:17:56
3291,1774,11,1,6990000.0,5103000.0,0.0079,55221.0,6934779.0,5103000.0,1831779.0,2024-04-29 10:18:57
3292,1774,32,1,490000.0,304000.0,0.035,17150.0,472850.0,304000.0,168850.0,2024-04-29 10:18:57
3293,1774,27,2,150000.0,82000.0,0.0325,9750.0,290250.0,164000.0,126250.0,2024-04-29 10:18:57
3294,1775,27,1,150000.0,82000.0,0.032,4800.0,145200.0,82000.0,63200.0,2024-07-31 19:57:17
3295,1775,7,2,22990000.0,16093000.0,0.0055,252890.0,45727110.0,32186000.0,13541110.0,2024-07-31 19:57:17
3296,1776,36,2,1990000.0,1393000.0,0.0327,130146.0,3849854.0,2786000.0,1063854.0,2024-10-01 17:00:27
3297,1777,44,1,2490000.0,1668000.0,0.105,261450.0,2228550.0,1668000.0,560550.0,2024-12-26 20:03:41
3298,1777,18,1,23990000.0,16793000.0,0.0019,45581.0,23944419.0,16793000.0,7151419.0,2024-12-26 20:03:41
3299,1777,20,3,19990000.0,13993000.0,0.0691,4143927.0,55826073.0,41979000.0,13847073.0,2024-12-26 20:03:41
3300,1778,20,1,19990000.0,13993000.0,0.0407,813593.0,19176407.0,13993000.0,5183407.0,2023-06-24 17:31:58
3301,1778,40,1,790000.0,514000.0,0.0326,25754.0,764246.0,514000.0,250246.0,2023-06-24 17:31:58
3302,1778,37,3,2490000.0,1693000.0,0.0328,245016.0,7224984.0,5079000.0,2145984.0,2023-06-24 17:31:58
3303,1779,17,1,13990000.0,10073000.0,0.0034,47566.0,13942434.0,10073000.0,3869434.0,2023-08-07 18:23:31
3304,1779,44,1,2490000.0,1668000.0,0.0244,60756.0,2429244.0,1668000.0,761244.0,2023-08-07 18:23:31
3305,1780,45,1,1890000.0,1247000.0,0.061,115290.0,1774710.0,1247000.0,527710.0,2023-12-16 21:59:05
3306,1780,3,2,22490000.0,15743000.0,0.07,3148600.0,41831400.0,31486000.0,10345400.0,2023-12-16 21:59:05
3307,1780,37,2,2490000.0,1693000.0,0.0162,80676.0,4899324.0,3386000.0,1513324.0,2023-12-16 21:59:05
3308,1780,18,3,23990000.0,16793000.0,0.1243,8945871.0,63024129.0,50379000.0,12645129.0,2023-12-16 21:59:05
3309,1781,30,1,190000.0,105000.0,0.0312,5928.0,184072.0,105000.0,79072.0,2024-03-20 07:13:59
3310,1781,43,3,890000.0,570000.0,0.0307,81969.0,2588031.0,1710000.0,878031.0,2024-03-20 07:13:59
3311,1782,47,1,390000.0,222000.0,0.0303,11817.0,378183.0,222000.0,156183.0,2024-07-22 10:21:18
3312,1782,11,1,6990000.0,5103000.0,0.0234,163566.0,6826434.0,5103000.0,1723434.0,2024-07-22 10:21:18
3313,1782,30,2,190000.0,105000.0,0.04,15200.0,364800.0,210000.0,154800.0,2024-07-22 10:21:18
3314,1782,12,1,52990000.0,35503000.0,0.0251,1330049.0,51659951.0,35503000.0,16156951.0,2024-07-22 10:21:18
3315,1783,19,1,11990000.0,8753000.0,0.1299,1557501.0,10432499.0,8753000.0,1679499.0,2024-11-08 19:55:16
3316,1783,38,3,2190000.0,1489000.0,0.0153,100521.0,6469479.0,4467000.0,2002479.0,2024-11-08 19:55:16
3317,1784,40,3,790000.0,514000.0,0.0057,13509.0,2356491.0,1542000.0,814491.0,2023-05-14 15:07:14
3318,1784,15,1,16990000.0,12063000.0,0.0497,844403.0,16145597.0,12063000.0,4082597.0,2023-05-14 15:07:14
3319,1785,5,1,14490000.0,10433000.0,0.0331,479619.0,14010381.0,10433000.0,3577381.0,2023-08-31 17:39:40
3320,1786,7,1,22990000.0,16093000.0,0.0478,1098922.0,21891078.0,16093000.0,5798078.0,2024-01-28 22:37:57
3321,1787,29,1,1290000.0,800000.0,0.0454,58566.0,1231434.0,800000.0,431434.0,2024-05-02 15:13:13
3322,1787,12,1,52990000.0,35503000.0,0.0417,2209683.0,50780317.0,35503000.0,15277317.0,2024-05-02 15:13:13
3323,1788,34,1,8990000.0,6203000.0,0.0091,81809.0,8908191.0,6203000.0,2705191.0,2024-09-12 18:00:45
3324,1788,26,2,490000.0,294000.0,0.0362,35476.0,944524.0,588000.0,356524.0,2024-09-12 18:00:45
3325,1789,17,1,13990000.0,10073000.0,0.11,1538900.0,12451100.0,10073000.0,2378100.0,2024-11-25 10:04:25
3326,1789,40,1,790000.0,514000.0,0.1483,117157.0,672843.0,514000.0,158843.0,2024-11-25 10:04:25
3327,1789,37,1,2490000.0,1693000.0,0.1246,310254.0,2179746.0,1693000.0,486746.0,2024-11-25 10:04:25
3328,1790,18,1,23990000.0,16793000.0,0.0808,1938392.0,22051608.0,16793000.0,5258608.0,2024-12-31 15:36:58
3329,1791,47,1,390000.0,222000.0,0.0419,16341.0,373659.0,222000.0,151659.0,2023-06-19 18:35:06
3330,1792,31,1,590000.0,354000.0,0.1101,64959.0,525041.0,354000.0,171041.0,2024-11-01 16:31:50
3331,1793,7,2,22990000.0,16093000.0,0.0123,565554.0,45414446.0,32186000.0,13228446.0,2024-07-06 07:13:04
3332,1794,9,1,8490000.0,6198000.0,0.0895,759855.0,7730145.0,6198000.0,1532145.0,2024-11-13 17:23:52
3333,1794,26,1,490000.0,294000.0,0.0906,44394.0,445606.0,294000.0,151606.0,2024-11-13 17:23:52
3334,1794,27,1,150000.0,82000.0,0.094,14100.0,135900.0,82000.0,53900.0,2024-11-13 17:23:52
3335,1795,25,1,7990000.0,5833000.0,0.0395,315605.0,7674395.0,5833000.0,1841395.0,2024-05-29 20:51:33
3336,1796,30,1,190000.0,105000.0,0.0446,8474.0,181526.0,105000.0,76526.0,2024-10-06 14:41:37
3337,1796,6,2,31990000.0,22073000.0,0.0107,684586.0,63295414.0,44146000.0,19149414.0,2024-10-06 14:41:37
3338,1797,28,1,390000.0,226000.0,0.1221,47619.0,342381.0,226000.0,116381.0,2024-12-25 19:19:38
3339,1797,41,1,4990000.0,3393000.0,0.0558,278442.0,4711558.0,3393000.0,1318558.0,2024-12-25 19:19:38
3340,1798,9,1,8490000.0,6198000.0,0.0208,176592.0,8313408.0,6198000.0,2115408.0,2024-02-24 11:39:12
3341,1799,47,1,390000.0,222000.0,0.0301,11739.0,378261.0,222000.0,156261.0,2024-06-04 18:31:52
3342,1800,15,1,16990000.0,12063000.0,0.041,696590.0,16293410.0,12063000.0,4230410.0,2024-07-02 18:59:19
3343,1801,1,2,34990000.0,23793000.0,0.0028,195944.0,69784056.0,47586000.0,22198056.0,2024-10-21 11:07:27
3344,1801,36,2,1990000.0,1393000.0,0.0233,92734.0,3887266.0,2786000.0,1101266.0,2024-10-21 11:07:27
3345,1801,33,1,6990000.0,4753000.0,0.0011,7689.0,6982311.0,4753000.0,2229311.0,2024-10-21 11:07:27
3346,1802,29,1,1290000.0,800000.0,0.0494,63726.0,1226274.0,800000.0,426274.0,2024-10-18 15:27:46
3347,1802,9,3,8490000.0,6198000.0,0.0265,674955.0,24795045.0,18594000.0,6201045.0,2024-10-18 15:27:46
3348,1803,10,1,19990000.0,14193000.0,0.0286,571714.0,19418286.0,14193000.0,5225286.0,2024-06-11 11:54:44
3349,1803,31,3,590000.0,354000.0,0.0326,57702.0,1712298.0,1062000.0,650298.0,2024-06-11 11:54:44
3350,1804,31,1,590000.0,354000.0,0.0328,19352.0,570648.0,354000.0,216648.0,2024-09-06 14:31:01
3351,1804,33,3,6990000.0,4753000.0,0.0467,979299.0,19990701.0,14259000.0,5731701.0,2024-09-06 14:31:01
3352,1805,44,2,2490000.0,1668000.0,0.0385,191730.0,4788270.0,3336000.0,1452270.0,2024-10-19 13:29:05
3353,1806,39,2,890000.0,578000.0,0.0282,50196.0,1729804.0,1156000.0,573804.0,2024-12-04 12:34:09
3354,1807,33,2,6990000.0,4753000.0,0.1323,1849554.0,12130446.0,9506000.0,2624446.0,2024-12-28 09:04:52
3355,1807,22,1,18990000.0,13293000.0,0.0259,491841.0,18498159.0,13293000.0,5205159.0,2024-12-28 09:04:52
3356,1808,39,1,890000.0,578000.0,0.0978,87042.0,802958.0,578000.0,224958.0,2023-12-09 17:40:29
3357,1809,32,1,490000.0,304000.0,0.1951,95599.0,394401.0,304000.0,90401.0,2024-02-08 13:22:06
3358,1810,5,1,14490000.0,10433000.0,0.0386,559314.0,13930686.0,10433000.0,3497686.0,2024-05-05 14:43:38
3359,1810,28,2,390000.0,226000.0,0.0317,24726.0,755274.0,452000.0,303274.0,2024-05-05 14:43:38
3360,1811,36,1,1990000.0,1393000.0,0.0129,25671.0,1964329.0,1393000.0,571329.0,2024-06-30 17:18:28
3361,1812,35,1,3490000.0,2373000.0,0.0006,2094.0,3487906.0,2373000.0,1114906.0,2024-08-22 08:31:09
3362,1812,6,3,31990000.0,22073000.0,0.04,3838800.0,92131200.0,66219000.0,25912200.0,2024-08-22 08:31:09
3363,1812,44,1,2490000.0,1668000.0,0.0336,83664.0,2406336.0,1668000.0,738336.0,2024-08-22 08:31:09
3364,1813,31,2,590000.0,354000.0,0.1233,145494.0,1034506.0,708000.0,326506.0,2024-11-20 22:37:59
3365,1813,42,1,1590000.0,1034000.0,0.0971,154389.0,1435611.0,1034000.0,401611.0,2024-11-20 22:37:59
3366,1813,17,1,13990000.0,10073000.0,0.1291,1806109.0,12183891.0,10073000.0,2110891.0,2024-11-20 22:37:59
3367,1814,4,2,18990000.0,13293000.0,0.0205,778590.0,37201410.0,26586000.0,10615410.0,2024-08-21 08:11:38
3368,1814,27,1,150000.0,82000.0,0.035,5250.0,144750.0,82000.0,62750.0,2024-08-21 08:11:38
3369,1815,33,1,6990000.0,4753000.0,0.0339,236961.0,6753039.0,4753000.0,2000039.0,2024-11-16 10:27:01
3370,1816,9,1,8490000.0,6198000.0,0.0359,304791.0,8185209.0,6198000.0,1987209.0,2024-12-25 11:13:46
3371,1816,27,1,150000.0,82000.0,0.2485,37275.0,112725.0,82000.0,30725.0,2024-12-25 11:13:46
3372,1816,33,3,6990000.0,4753000.0,0.0791,1658727.0,19311273.0,14259000.0,5052273.0,2024-12-25 11:13:46
3373,1817,3,2,22490000.0,15743000.0,0.0145,652210.0,44327790.0,31486000.0,12841790.0,2023-11-13 14:28:19
3374,1817,26,1,490000.0,294000.0,0.1187,58163.0,431837.0,294000.0,137837.0,2023-11-13 14:28:19
3375,1817,35,1,3490000.0,2373000.0,0.1181,412169.0,3077831.0,2373000.0,704831.0,2023-11-13 14:28:19
3376,1818,21,1,28990000.0,19713000.0,0.0101,292799.0,28697201.0,19713000.0,8984201.0,2024-02-15 18:38:22
3377,1819,29,3,1290000.0,800000.0,0.0454,175698.0,3694302.0,2400000.0,1294302.0,2024-07-28 19:11:18
3378,1820,27,2,150000.0,82000.0,0.0632,18960.0,281040.0,164000.0,117040.0,2024-12-08 15:15:06
3379,1821,44,3,2490000.0,1668000.0,0.024,179280.0,7290720.0,5004000.0,2286720.0,2023-07-02 20:05:24
3380,1821,39,1,890000.0,578000.0,0.0395,35155.0,854845.0,578000.0,276845.0,2023-07-02 20:05:24
3381,1822,28,1,390000.0,226000.0,0.0522,20358.0,369642.0,226000.0,143642.0,2023-11-23 11:32:21
3382,1823,18,1,23990000.0,16793000.0,0.0699,1676901.0,22313099.0,16793000.0,5520099.0,2024-02-09 10:48:52
3383,1824,30,1,190000.0,105000.0,0.0484,9196.0,180804.0,105000.0,75804.0,2024-05-07 18:17:16
3384,1824,19,1,11990000.0,8753000.0,0.0163,195437.0,11794563.0,8753000.0,3041563.0,2024-05-07 18:17:16
3385,1824,2,1,27990000.0,19033000.0,0.015,419850.0,27570150.0,19033000.0,8537150.0,2024-05-07 18:17:16
3386,1825,32,1,490000.0,304000.0,0.0344,16856.0,473144.0,304000.0,169144.0,2024-08-17 16:57:01
3387,1825,1,2,34990000.0,23793000.0,0.0302,2113396.0,67866604.0,47586000.0,20280604.0,2024-08-17 16:57:01
3388,1825,9,1,8490000.0,6198000.0,0.0079,67071.0,8422929.0,6198000.0,2224929.0,2024-08-17 16:57:01
3389,1826,31,2,590000.0,354000.0,0.0355,41890.0,1138110.0,708000.0,430110.0,2024-12-30 22:32:46
3390,1826,7,1,22990000.0,16093000.0,0.0038,87362.0,22902638.0,16093000.0,6809638.0,2024-12-30 22:32:46
3391,1826,45,2,1890000.0,1247000.0,0.0659,249102.0,3530898.0,2494000.0,1036898.0,2024-12-30 22:32:46
3392,1827,36,2,1990000.0,1393000.0,0.0064,25472.0,3954528.0,2786000.0,1168528.0,2023-07-13 10:00:36
3393,1828,31,2,590000.0,354000.0,0.0318,37524.0,1142476.0,708000.0,434476.0,2023-09-30 12:40:00
3394,1829,27,1,150000.0,82000.0,0.0899,13485.0,136515.0,82000.0,54515.0,2023-12-29 17:07:15
3395,1830,9,1,8490000.0,6198000.0,0.0136,115464.0,8374536.0,6198000.0,2176536.0,2024-01-25 20:51:42
3396,1831,3,1,22490000.0,15743000.0,0.0174,391326.0,22098674.0,15743000.0,6355674.0,2024-03-20 08:52:18
3397,1831,27,1,150000.0,82000.0,0.036,5400.0,144600.0,82000.0,62600.0,2024-03-20 08:52:18
3398,1832,19,1,11990000.0,8753000.0,0.036,431640.0,11558360.0,8753000.0,2805360.0,2024-07-14 20:40:57
3399,1833,5,1,14490000.0,10433000.0,0.004,57960.0,14432040.0,10433000.0,3999040.0,2024-10-06 08:57:31
3400,1834,35,1,3490000.0,2373000.0,0.0398,138902.0,3351098.0,2373000.0,978098.0,2024-02-27 21:25:30
3401,1834,8,1,10490000.0,7553000.0,0.0475,498275.0,9991725.0,7553000.0,2438725.0,2024-02-27 21:25:30
3402,1835,34,1,8990000.0,6203000.0,0.0336,302064.0,8687936.0,6203000.0,2484936.0,2024-06-15 15:34:19
3403,1836,45,1,1890000.0,1247000.0,0.0499,94311.0,1795689.0,1247000.0,548689.0,2024-07-23 10:51:37
3404,1836,46,2,290000.0,168000.0,0.0492,28536.0,551464.0,336000.0,215464.0,2024-07-23 10:51:37
3405,1837,9,1,8490000.0,6198000.0,0.0165,140085.0,8349915.0,6198000.0,2151915.0,2024-11-26 10:06:37
3406,1838,45,1,1890000.0,1247000.0,0.091,171990.0,1718010.0,1247000.0,471010.0,2024-12-27 21:16:24
3407,1838,4,1,18990000.0,13293000.0,0.1365,2592135.0,16397865.0,13293000.0,3104865.0,2024-12-27 21:16:24
3408,1839,17,1,13990000.0,10073000.0,0.0445,622555.0,13367445.0,10073000.0,3294445.0,2023-06-16 09:50:21
3409,1839,45,2,1890000.0,1247000.0,0.0176,66528.0,3713472.0,2494000.0,1219472.0,2023-06-16 09:50:21
3410,1840,31,1,590000.0,354000.0,0.0319,18821.0,571179.0,354000.0,217179.0,2023-09-15 15:46:37
3411,1841,9,1,8490000.0,6198000.0,0.0758,643542.0,7846458.0,6198000.0,1648458.0,2024-01-13 11:59:01
3412,1841,27,2,150000.0,82000.0,0.1275,38250.0,261750.0,164000.0,97750.0,2024-01-13 11:59:01
3413,1841,31,2,590000.0,354000.0,0.1579,186322.0,993678.0,708000.0,285678.0,2024-01-13 11:59:01
3414,1842,28,3,390000.0,226000.0,0.0497,58149.0,1111851.0,678000.0,433851.0,2024-02-26 11:46:40
3415,1843,28,1,390000.0,226000.0,0.0341,13299.0,376701.0,226000.0,150701.0,2024-07-28 09:05:14
3416,1844,40,3,790000.0,514000.0,0.0941,223017.0,2146983.0,1542000.0,604983.0,2024-12-02 21:47:37
3417,1845,7,3,22990000.0,16093000.0,0.0157,1082829.0,67887171.0,48279000.0,19608171.0,2024-12-28 17:52:32
3418,1846,31,2,590000.0,354000.0,0.042,49560.0,1130440.0,708000.0,422440.0,2024-06-12 09:12:05
3419,1846,6,1,31990000.0,22073000.0,0.0435,1391565.0,30598435.0,22073000.0,8525435.0,2024-06-12 09:12:05
3420,1846,34,1,8990000.0,6203000.0,0.0055,49445.0,8940555.0,6203000.0,2737555.0,2024-06-12 09:12:05
3421,1847,5,1,14490000.0,10433000.0,0.0217,314433.0,14175567.0,10433000.0,3742567.0,2024-09-12 13:20:44
3422,1848,36,2,1990000.0,1393000.0,0.1466,583468.0,3396532.0,2786000.0,610532.0,2024-12-03 20:04:12
3423,1848,38,2,2190000.0,1489000.0,0.003,13140.0,4366860.0,2978000.0,1388860.0,2024-12-03 20:04:12
3424,1849,29,1,1290000.0,800000.0,0.0397,51213.0,1238787.0,800000.0,438787.0,2024-04-18 18:17:42
3425,1850,27,1,150000.0,82000.0,0.0454,6810.0,143190.0,82000.0,61190.0,2024-07-01 07:55:06
3426,1851,3,1,22490000.0,15743000.0,0.0334,751166.0,21738834.0,15743000.0,5995834.0,2024-10-02 14:29:21
3427,1852,9,1,8490000.0,6198000.0,0.1343,1140207.0,7349793.0,6198000.0,1151793.0,2024-11-30 09:16:39
3428,1853,30,1,190000.0,105000.0,0.0493,9367.0,180633.0,105000.0,75633.0,2024-04-05 17:49:49
3429,1853,31,3,590000.0,354000.0,0.0421,74517.0,1695483.0,1062000.0,633483.0,2024-04-05 17:49:49
3430,1853,29,1,1290000.0,800000.0,0.048,61920.0,1228080.0,800000.0,428080.0,2024-04-05 17:49:49
3431,1854,31,1,590000.0,354000.0,0.0343,20237.0,569763.0,354000.0,215763.0,2024-06-29 14:57:15
3432,1855,16,2,25990000.0,18193000.0,0.0248,1289104.0,50690896.0,36386000.0,14304896.0,2024-12-04 17:57:20
3433,1855,40,2,790000.0,514000.0,0.0824,130192.0,1449808.0,1028000.0,421808.0,2024-12-04 17:57:20
3434,1855,37,2,2490000.0,1693000.0,0.0857,426786.0,4553214.0,3386000.0,1167214.0,2024-12-04 17:57:20
3435,1856,7,1,22990000.0,16093000.0,0.0045,103455.0,22886545.0,16093000.0,6793545.0,2024-09-22 13:57:48
3436,1857,37,2,2490000.0,1693000.0,0.0958,477084.0,4502916.0,3386000.0,1116916.0,2024-12-05 21:20:59
3437,1858,20,1,19990000.0,13993000.0,0.0021,41979.0,19948021.0,13993000.0,5955021.0,2023-09-21 13:09:45
3438,1859,11,1,6990000.0,5103000.0,0.0597,417303.0,6572697.0,5103000.0,1469697.0,2024-01-02 15:29:11
3439,1859,30,1,190000.0,105000.0,0.1198,22762.0,167238.0,105000.0,62238.0,2024-01-02 15:29:11
3440,1860,32,1,490000.0,304000.0,0.0397,19453.0,470547.0,304000.0,166547.0,2024-03-25 09:22:17
3441,1861,21,1,28990000.0,19713000.0,0.0498,1443702.0,27546298.0,19713000.0,7833298.0,2024-09-18 17:13:52
3442,1861,27,1,150000.0,82000.0,0.0467,7005.0,142995.0,82000.0,60995.0,2024-09-18 17:13:52
3443,1862,17,1,13990000.0,10073000.0,0.0408,570792.0,13419208.0,10073000.0,3346208.0,2024-10-23 10:38:25
3444,1862,44,1,2490000.0,1668000.0,0.0438,109062.0,2380938.0,1668000.0,712938.0,2024-10-23 10:38:25
3445,1863,31,1,590000.0,354000.0,0.0494,29146.0,560854.0,354000.0,206854.0,2024-12-27 14:43:15
3446,1864,29,1,1290000.0,800000.0,0.0496,63984.0,1226016.0,800000.0,426016.0,2024-06-21 16:28:49
3447,1864,19,1,11990000.0,8753000.0,0.0206,246994.0,11743006.0,8753000.0,2990006.0,2024-06-21 16:28:49
3448,1864,21,1,28990000.0,19713000.0,0.0369,1069731.0,27920269.0,19713000.0,8207269.0,2024-06-21 16:28:49
3449,1865,20,1,19990000.0,13993000.0,0.0673,1345327.0,18644673.0,13993000.0,4651673.0,2024-11-28 12:14:54
3450,1866,14,3,42990000.0,29233000.0,0.0228,2940516.0,126029484.0,87699000.0,38330484.0,2024-12-31 15:05:37
3451,1866,44,1,2490000.0,1668000.0,0.0554,137946.0,2352054.0,1668000.0,684054.0,2024-12-31 15:05:37
3452,1866,45,1,1890000.0,1247000.0,0.0803,151767.0,1738233.0,1247000.0,491233.0,2024-12-31 15:05:37
3453,1867,30,1,190000.0,105000.0,0.0421,7999.0,182001.0,105000.0,77001.0,2023-05-04 15:38:38
3454,1867,11,2,6990000.0,5103000.0,0.029,405420.0,13574580.0,10206000.0,3368580.0,2023-05-04 15:38:38
3455,1867,39,1,890000.0,578000.0,0.0424,37736.0,852264.0,578000.0,274264.0,2023-05-04 15:38:38
3456,1868,30,1,190000.0,105000.0,0.0308,5852.0,184148.0,105000.0,79148.0,2023-07-16 20:44:31
3457,1868,29,1,1290000.0,800000.0,0.0333,42957.0,1247043.0,800000.0,447043.0,2023-07-16 20:44:31
